iso,id,year,GDP ($ billion),GG debt (% of GDP),GG debt ($ billion)
MDA,MDA2011,2011,8.417,24.201,2.04
MDA,MDA2012,2012,8.708,31.333,2.73
MDA,MDA2013,2013,9.496,29.974,2.85
MDA,MDA2014,2014,9.51,34.961,3.32
MDA,MDA2015,2015,7.726,42.381,3.27
MDA,MDA2016,2016,8.072,39.232,3.17
MDA,MDA2017,2017,9.515,34.86,3.32
MDA,MDA2018,2018,11.252,31.8,3.58
MDA,MDA2019,2019,11.737,28.792,3.38
MDA,MDA2020,2020,11.53,36.633,4.22
MDA,MDA2021,2021,13.694,32.572,4.46
MDA,MDA2022,2022,14.55,32.571,4.74
MDA,MDA2023,2023,16,35.053,5.61
MDA,MDA2024,2024,17.163,38.442,6.60
MDA,MDA2025,2025,17.935,37.437,6.71
MDA,MDA2026,2026,19.058,36.862,7.03
MDA,MDA2027,2027,19.938,36.788,7.33
MDA,MDA2028,2028,21.9,35.882,7.86
MNG,MNG2000,2000,1.137,..,..
MNG,MNG2001,2001,1.268,..,..
MNG,MNG2002,2002,1.397,..,..
MNG,MNG2003,2003,1.595,..,..
MNG,MNG2004,2004,1.992,..,..
MNG,MNG2005,2005,2.523,..,..
MNG,MNG2006,2006,3.414,40.937,1.40
MNG,MNG2007,2007,4.235,36.113,1.53
MNG,MNG2008,2008,5.623,30.992,1.74
MNG,MNG2009,2009,4.584,48.536,2.22
MNG,MNG2010,2010,7.185,30.975,2.23
MNG,MNG2011,2011,10.41,32.653,3.40
MNG,MNG2012,2012,12.278,43.692,5.36
MNG,MNG2013,2013,12.582,49.423,6.22
MNG,MNG2014,2014,12.227,56.273,6.88
MNG,MNG2015,2015,11.62,65.991,7.67
MNG,MNG2016,2016,11.154,96.627,10.78
MNG,MNG2017,2017,11.481,102.817,11.80
MNG,MNG2018,2018,13.207,90.694,11.98
MNG,MNG2019,2019,14.206,79.249,11.26
MNG,MNG2020,2020,13.313,97.378,12.96
MNG,MNG2021,2021,15.286,79.875,12.21
MNG,MNG2022,2022,17.146,76.349,13.09
MNG,MNG2023,2023,18.782,69.944,13.14
MNG,MNG2024,2024,19.552,72.02,14.08
MNG,MNG2025,2025,19.648,73.4,14.42
MNG,MNG2026,2026,20.074,75.367,15.13
MNG,MNG2027,2027,21.122,76.56,16.17
MNG,MNG2028,2028,22.255,77.342,17.21
MNE,MNE2000,2000,0.966,..,..
MNE,MNE2001,2001,1.15,..,..
MNE,MNE2002,2002,1.269,76.708,0.97
MNE,MNE2003,2003,1.681,40.897,0.69
MNE,MNE2004,2004,2.073,45.372,0.94
MNE,MNE2005,2005,2.261,38.568,0.87
MNE,MNE2006,2006,2.724,36.692,1.00
MNE,MNE2007,2007,3.686,31.758,1.17
MNE,MNE2008,2008,4.564,34.185,1.56
MNE,MNE2009,2009,4.171,43.689,1.82
MNE,MNE2010,2010,4.146,45.007,1.87
MNE,MNE2011,2011,4.544,48.572,2.21
MNE,MNE2012,2012,4.09,56.87,2.33
MNE,MNE2013,2013,4.466,58.654,2.62
MNE,MNE2014,2014,4.595,63.36,2.91
MNE,MNE2015,2015,4.055,68.76,2.79
MNE,MNE2016,2016,4.376,66.39,2.91
MNE,MNE2017,2017,4.855,66.207,3.21
MNE,MNE2018,2018,5.509,71.885,3.96
MNE,MNE2019,2019,5.543,78.793,4.37
MNE,MNE2020,2020,4.777,107.348,5.13
MNE,MNE2021,2021,5.865,85.627,5.02
MNE,MNE2022,2022,6.109,72.101,4.40
MNE,MNE2023,2023,7.058,65.764,4.64
MNE,MNE2024,2024,7.66,67.649,5.18
MNE,MNE2025,2025,8.158,69.533,5.67
MNE,MNE2026,2026,8.624,71.988,6.21
MNE,MNE2027,2027,9.049,74.327,6.73
MNE,MNE2028,2028,9.492,76.978,7.31
MAR,MAR2000,2000,42.053,64.86,27.28
MAR,MAR2001,2001,42.704,60.435,25.81
MAR,MAR2002,2002,45.711,59.372,27.14
MAR,MAR2003,2003,56.345,56.929,32.08
MAR,MAR2004,2004,64.528,54.431,35.12
MAR,MAR2005,2005,67.468,54.767,36.95
MAR,MAR2006,2006,74.284,50.642,37.62
MAR,MAR2007,2007,85.539,47.066,40.26
MAR,MAR2008,2008,100.112,41.991,42.04
MAR,MAR2009,2009,100.535,42.622,42.85
MAR,MAR2010,2010,100.881,45.276,45.67
MAR,MAR2011,2011,109.705,48.555,53.27
MAR,MAR2012,2012,106.345,52.282,55.60
MAR,MAR2013,2013,115.608,57.076,65.98
MAR,MAR2014,2014,119.131,58.564,69.77
MAR,MAR2015,2015,110.414,58.394,64.48
MAR,MAR2016,2016,111.573,60.076,67.03
MAR,MAR2017,2017,118.541,60.258,71.43
MAR,MAR2018,2018,127.341,60.464,77.00
MAR,MAR2019,2019,128.92,60.27,77.70
MAR,MAR2020,2020,121.354,72.245,87.67
MAR,MAR2021,2021,141.818,69.45,98.49
MAR,MAR2022,2022,130.913,71.478,93.57
MAR,MAR2023,2023,147.343,69.684,102.67
MAR,MAR2024,2024,157.403,69.06,108.70
MAR,MAR2025,2025,166.489,68.708,114.39
MAR,MAR2026,2026,175.331,68.377,119.89
MAR,MAR2027,2027,184.903,67.764,125.30
MAR,MAR2028,2028,195.103,66.943,130.61
MOZ,MOZ2000,2000,5.656,100.464,5.68
MOZ,MOZ2001,2001,5.399,104.415,5.64
MOZ,MOZ2002,2002,5.677,66.406,3.77
MOZ,MOZ2003,2003,6.303,65.963,4.16
MOZ,MOZ2004,2004,7.631,52.803,4.03
MOZ,MOZ2005,2005,8.542,62.38,5.33
MOZ,MOZ2006,2006,9.177,41.481,3.81
MOZ,MOZ2007,2007,10.451,32.257,3.37
MOZ,MOZ2008,2008,12.556,33.705,4.23
MOZ,MOZ2009,2009,11.914,40.482,4.82
MOZ,MOZ2010,2010,11.105,39.618,4.40
MOZ,MOZ2011,2011,14.382,34.72,4.99
MOZ,MOZ2012,2012,16.351,37.436,6.12
MOZ,MOZ2013,2013,16.974,50.135,8.51
MOZ,MOZ2014,2014,17.716,64.341,11.40
MOZ,MOZ2015,2015,15.951,87.426,13.95
MOZ,MOZ2016,2016,11.937,126.188,15.06
MOZ,MOZ2017,2017,13.219,104.15,13.77
MOZ,MOZ2018,2018,14.845,106.748,15.85
MOZ,MOZ2019,2019,15.39,99.046,15.24
MOZ,MOZ2020,2020,14.157,119.963,16.98
MOZ,MOZ2021,2021,16.087,104.865,16.87
MOZ,MOZ2022,2022,19.157,95.52,18.30
MOZ,MOZ2023,2023,21.936,89.663,19.67
MOZ,MOZ2024,2024,23.961,92.446,22.15
MOZ,MOZ2025,2025,25.721,90.202,23.20
MOZ,MOZ2026,2026,27.181,87.452,23.77
MOZ,MOZ2027,2027,31.27,74.632,23.34
MOZ,MOZ2028,2028,35.712,61.088,21.82
MMR,MMR2000,2000,7.261,169.071,12.28
MMR,MMR2001,2001,6.693,269.305,18.02
MMR,MMR2002,2002,6.496,195.961,12.73
MMR,MMR2003,2003,8.336,150.104,12.51
MMR,MMR2004,2004,10.095,130.123,13.14
MMR,MMR2005,2005,11.382,122.284,13.92
MMR,MMR2006,2006,12.752,105.978,13.51
MMR,MMR2007,2007,16.76,79.525,13.33
MMR,MMR2008,2008,23.907,61.482,14.70
MMR,MMR2009,2009,28.971,57.995,16.80
MMR,MMR2010,2010,35.748,55.908,19.99
MMR,MMR2011,2011,50.292,51.331,25.82
MMR,MMR2012,2012,55.131,39.076,21.54
MMR,MMR2013,2013,59.176,37.108,21.96
MMR,MMR2014,2014,63.153,35.222,22.24
MMR,MMR2015,2015,62.655,36.374,22.79
MMR,MMR2016,2016,60.09,38.334,23.03
MMR,MMR2017,2017,61.267,38.47,23.57
MMR,MMR2018,2018,66.699,40.415,26.96
MMR,MMR2019,2019,68.802,38.753,26.66
MMR,MMR2020,2020,81.257,39.276,31.91
MMR,MMR2021,2021,65.16,65.531,42.70
MMR,MMR2022,2022,66.156,59.979,39.68
MMR,MMR2023,2023,74.861,57.54,43.08
MMR,MMR2024,2024,79.266,59.282,46.99
MMR,MMR2025,2025,83.578,61.194,51.14
MMR,MMR2026,2026,87.963,63.029,55.44
MMR,MMR2027,2027,92.639,62.098,57.53
MMR,MMR2028,2028,98.035,60.71,59.52
NAM,NAM2000,2000,3.941,20.859,0.82
NAM,NAM2001,2001,3.577,24.393,0.87
NAM,NAM2002,2002,3.396,22.187,0.75
NAM,NAM2003,2003,4.974,27.146,1.35
NAM,NAM2004,2004,6.673,29.179,1.95
NAM,NAM2005,2005,7.324,26.897,1.97
NAM,NAM2006,2006,7.711,26.136,2.02
NAM,NAM2007,2007,8.73,19.364,1.69
NAM,NAM2008,2008,8.496,19.097,1.62
NAM,NAM2009,2009,8.915,15.851,1.41
NAM,NAM2010,2010,11.281,16.328,1.84
NAM,NAM2011,2011,12.423,27.45,3.41
NAM,NAM2012,2012,13.016,24.628,3.21
NAM,NAM2013,2013,12.168,26.113,3.18
NAM,NAM2014,2014,12.434,27.572,3.43
NAM,NAM2015,2015,11.45,42.09,4.82
NAM,NAM2016,2016,10.719,45.833,4.91
NAM,NAM2017,2017,12.883,43.829,5.65
NAM,NAM2018,2018,13.676,48.744,6.67
NAM,NAM2019,2019,12.539,57.568,7.22
NAM,NAM2020,2020,10.583,64.297,6.80
NAM,NAM2021,2021,12.443,70.375,8.76
NAM,NAM2022,2022,12.602,69.842,8.80
NAM,NAM2023,2023,12.647,67.575,8.55
NAM,NAM2024,2024,13.593,66.78,9.08
NAM,NAM2025,2025,14.497,65.363,9.48
NAM,NAM2026,2026,15.215,64.517,9.82
NAM,NAM2027,2027,15.857,63.415,10.06
NAM,NAM2028,2028,16.478,62.539,10.31
NRU,NRU2000,2000,..,..,..
NRU,NRU2001,2001,..,..,..
NRU,NRU2002,2002,..,..,..
NRU,NRU2003,2003,..,..,..
NRU,NRU2004,2004,0.031,..,..
NRU,NRU2005,2005,0.03,..,..
NRU,NRU2006,2006,0.029,..,..
NRU,NRU2007,2007,0.023,..,..
NRU,NRU2008,2008,0.037,..,..
NRU,NRU2009,2009,0.044,246.684,0.11
NRU,NRU2010,2010,0.048,242.498,0.12
NRU,NRU2011,2011,0.066,188.939,0.12
NRU,NRU2012,2012,0.101,123.079,0.12
NRU,NRU2013,2013,0.094,126.892,0.12
NRU,NRU2014,2014,0.099,112.522,0.11
NRU,NRU2015,2015,0.085,82.201,0.07
NRU,NRU2016,2016,0.097,61.223,0.06
NRU,NRU2017,2017,0.109,77.972,0.08
NRU,NRU2018,2018,0.131,71.056,0.09
NRU,NRU2019,2019,0.125,59.57,0.07
NRU,NRU2020,2020,0.125,56.269,0.07
NRU,NRU2021,2021,0.146,24.788,0.04
NRU,NRU2022,2022,0.152,24.158,0.04
NRU,NRU2023,2023,0.15,29.135,0.04
NRU,NRU2024,2024,0.155,25.786,0.04
NRU,NRU2025,2025,0.162,22.781,0.04
NRU,NRU2026,2026,0.17,19.865,0.03
NRU,NRU2027,2027,0.177,16.757,0.03
NRU,NRU2028,2028,0.184,14.413,0.03
NPL,NPL2000,2000,6.537,50.788,3.32
NPL,NPL2001,2001,6.719,50.766,3.41
NPL,NPL2002,2002,6.816,51.815,3.53
NPL,NPL2003,2003,7.218,52.974,3.82
NPL,NPL2004,2004,8.297,51.324,4.26
NPL,NPL2005,2005,9.331,45.133,4.21
NPL,NPL2006,2006,10.316,42.869,4.42
NPL,NPL2007,2007,11.777,37.885,4.46
NPL,NPL2008,2008,14.31,36.757,5.26
NPL,NPL2009,2009,14.663,39.462,5.79
NPL,NPL2010,2010,18.253,35.391,6.46
NPL,NPL2011,2011,21.685,32.425,7.03
NPL,NPL2012,2012,21.703,34.515,7.49
NPL,NPL2013,2013,22.161,31.899,7.07
NPL,NPL2014,2014,22.722,27.551,6.26
NPL,NPL2015,2015,24.361,25.73,6.27
NPL,NPL2016,2016,24.524,24.957,6.12
NPL,NPL2017,2017,28.972,24.989,7.24
NPL,NPL2018,2018,33.112,31.088,10.29
NPL,NPL2019,2019,34.186,34.03,11.63
NPL,NPL2020,2020,33.434,43.307,14.48
NPL,NPL2021,2021,36.927,43.285,15.98
NPL,NPL2022,2022,40.828,43.101,17.60
NPL,NPL2023,2023,41.339,46.717,19.31
NPL,NPL2024,2024,45.463,47.936,21.79
NPL,NPL2025,2025,49.939,49.073,24.51
NPL,NPL2026,2026,54.409,49.95,27.18
NPL,NPL2027,2027,59.108,50.223,29.69
NPL,NPL2028,2028,64.209,49.924,32.06
NLD,NLD2000,2000,417.664,52.176,217.92
NLD,NLD2001,2001,431.59,49.523,213.74
NLD,NLD2002,2002,473.527,48.864,231.38
NLD,NLD2003,2003,579.925,50.007,290.00
NLD,NLD2004,2004,658.081,50.312,331.09
NLD,NLD2005,2005,685.727,49.781,341.36
NLD,NLD2006,2006,733.994,45.183,331.64
NLD,NLD2007,2007,848.659,42.99,364.84
NLD,NLD2008,2008,951.766,54.697,520.59
NLD,NLD2009,2009,870.572,56.77,494.22
NLD,NLD2010,2010,848.073,59.251,502.49
NLD,NLD2011,2011,905.111,61.699,558.44
NLD,NLD2012,2012,839.455,66.22,555.89
NLD,NLD2013,2013,877.186,67.68,593.68
NLD,NLD2014,2014,892.398,67.873,605.70
NLD,NLD2015,2015,765.65,64.647,494.97
NLD,NLD2016,2016,783.844,61.9,485.20
NLD,NLD2017,2017,833.575,56.95,474.72
NLD,NLD2018,2018,914.458,52.435,479.50
NLD,NLD2019,2019,910.295,48.549,441.94
NLD,NLD2020,2020,909.065,54.67,496.99
NLD,NLD2021,2021,1030.363,51.577,531.43
NLD,NLD2022,2022,1010.193,50.082,505.92
NLD,NLD2023,2023,1092.748,49.517,541.10
NLD,NLD2024,2024,1157.906,48.615,562.92
NLD,NLD2025,2025,1207.526,48.682,587.85
NLD,NLD2026,2026,1254.383,49.024,614.95
NLD,NLD2027,2027,1295.414,49.619,642.77
NLD,NLD2028,2028,1338.197,50.296,673.06
NZL,NZL2000,2000,54.126,30.025,16.25
NZL,NZL2001,2001,53.128,28.16,14.96
NZL,NZL2002,2002,62.061,26.396,16.38
NZL,NZL2003,2003,82.411,24.717,20.37
NZL,NZL2004,2004,101.601,22.505,22.87
NZL,NZL2005,2005,113.264,20.781,23.54
NZL,NZL2006,2006,109.739,18.401,20.19
NZL,NZL2007,2007,134.879,16.307,21.99
NZL,NZL2008,2008,135.373,19.003,25.72
NZL,NZL2009,2009,121.701,24.335,29.62
NZL,NZL2010,2010,145.362,29.677,43.14
NZL,NZL2011,2011,166.939,34.725,57.97
NZL,NZL2012,2012,175.037,35.728,62.54
NZL,NZL2013,2013,187.139,34.575,64.70
NZL,NZL2014,2014,200.159,34.176,68.41
NZL,NZL2015,2015,176.213,34.214,60.29
NZL,NZL2016,2016,185.898,33.374,62.04
NZL,NZL2017,2017,203.558,31.138,63.38
NZL,NZL2018,2018,209.623,28.097,58.90
NZL,NZL2019,2019,210.83,31.839,67.13
NZL,NZL2020,2020,210.084,43.338,91.05
NZL,NZL2021,2021,249.384,47.41,118.23
NZL,NZL2022,2022,242.024,46.434,112.38
NZL,NZL2023,2023,249.415,46.052,114.86
NZL,NZL2024,2024,247.535,49.877,123.46
NZL,NZL2025,2025,256.362,52.315,134.12
NZL,NZL2026,2026,269.46,51.965,140.02
NZL,NZL2027,2027,283.033,49.718,140.72
NZL,NZL2028,2028,296.767,47.685,141.51
NIC,NIC2000,2000,5.109,95.219,4.86
NIC,NIC2001,2001,5.335,87.476,4.67
NIC,NIC2002,2002,5.224,110.385,5.77
NIC,NIC2003,2003,5.322,109.54,5.83
NIC,NIC2004,2004,5.793,84.048,4.87
NIC,NIC2005,2005,6.321,66.608,4.21
NIC,NIC2006,2006,6.764,51.156,3.46
NIC,NIC2007,2007,7.423,30.916,2.29
NIC,NIC2008,2008,8.497,25.999,2.21
NIC,NIC2009,2009,8.297,29.258,2.43
NIC,NIC2010,2010,8.759,30.347,2.66
NIC,NIC2011,2011,9.774,28.794,2.81
NIC,NIC2012,2012,10.532,27.852,2.93
NIC,NIC2013,2013,10.983,28.835,3.17
NIC,NIC2014,2014,11.88,28.69,3.41
NIC,NIC2015,2015,12.757,28.911,3.69
NIC,NIC2016,2016,13.286,30.916,4.11
NIC,NIC2017,2017,13.786,33.778,4.66
NIC,NIC2018,2018,13.025,37.366,4.87
NIC,NIC2019,2019,12.713,41.075,5.22
NIC,NIC2020,2020,12.682,47.318,6.00
NIC,NIC2021,2021,14.145,46.241,6.54
NIC,NIC2022,2022,15.671,43.942,6.89
NIC,NIC2023,2023,17.353,41.509,7.20
NIC,NIC2024,2024,18.635,40.23,7.50
NIC,NIC2025,2025,19.853,38.865,7.72
NIC,NIC2026,2026,21.158,37.629,7.96
NIC,NIC2027,2027,22.549,35.877,8.09
NIC,NIC2028,2028,24.032,33.871,8.14
NER,NER2000,2000,2.235,82.104,1.84
NER,NER2001,2001,2.442,73.982,1.81
NER,NER2002,2002,2.772,69.035,1.91
NER,NER2003,2003,3.382,60.604,2.05
NER,NER2004,2004,3.746,55.05,2.06
NER,NER2005,2005,4.372,49.46,2.16
NER,NER2006,2006,4.743,18.283,0.87
NER,NER2007,2007,5.716,17.83,1.02
NER,NER2008,2008,7.279,14.17,1.03
NER,NER2009,2009,7.324,15.936,1.17
NER,NER2010,2010,7.838,15.078,1.18
NER,NER2011,2011,8.754,14.747,1.29
NER,NER2012,2012,9.412,18.13,1.71
NER,NER2013,2013,10.206,19.554,2.00
NER,NER2014,2014,10.83,22.086,2.39
NER,NER2015,2015,9.684,29.87,2.89
NER,NER2016,2016,10.35,32.827,3.40
NER,NER2017,2017,11.181,36.507,4.08
NER,NER2018,2018,12.814,37.01,4.74
NER,NER2019,2019,12.917,39.787,5.14
NER,NER2020,2020,13.764,44.971,6.19
NER,NER2021,2021,14.923,51.338,7.66
NER,NER2022,2022,15.448,50.329,7.77
NER,NER2023,2023,17.073,48.669,8.31
NER,NER2024,2024,19.536,46.35,9.05
NER,NER2025,2025,21.287,45.206,9.62
NER,NER2026,2026,23.091,44.47,10.27
NER,NER2027,2027,24.872,43.95,10.93
NER,NER2028,2028,26.785,43.497,11.65
NGA,NGA2000,2000,67.824,57.6,39.07
NGA,NGA2001,2001,73.128,53.097,38.83
NGA,NGA2002,2002,93.983,43.266,40.66
NGA,NGA2003,2003,102.935,42.085,43.32
NGA,NGA2004,2004,130.345,35.488,46.26
NGA,NGA2005,2005,169.645,18.94,32.13
NGA,NGA2006,2006,222.791,9.404,20.95
NGA,NGA2007,2007,262.215,8.116,21.28
NGA,NGA2008,2008,330.26,7.276,24.03
NGA,NGA2009,2009,297.458,8.617,25.63
NGA,NGA2010,2010,369.062,9.393,34.67
NGA,NGA2011,2011,414.095,17.431,72.18
NGA,NGA2012,2012,460.952,17.577,81.02
NGA,NGA2013,2013,514.966,18.289,94.18
NGA,NGA2014,2014,568.499,17.541,99.72
NGA,NGA2015,2015,492.437,20.328,100.10
NGA,NGA2016,2016,404.649,23.41,94.73
NGA,NGA2017,2017,375.745,25.34,95.21
NGA,NGA2018,2018,421.737,27.689,116.77
NGA,NGA2019,2019,448.12,29.17,130.72
NGA,NGA2020,2020,429.423,34.486,148.09
NGA,NGA2021,2021,441.424,36.51,161.16
NGA,NGA2022,2022,477.376,39.646,189.26
NGA,NGA2023,2023,390.002,38.786,151.27
NGA,NGA2024,2024,394.935,41.306,163.13
NGA,NGA2025,2025,457.998,40.332,184.72
NGA,NGA2026,2026,524.047,40.126,210.28
NGA,NGA2027,2027,599.322,40.011,239.79
NGA,NGA2028,2028,682.099,40.273,274.70
MKD,MKD2000,2000,3.774,45.561,1.72
MKD,MKD2001,2001,3.709,45.214,1.68
MKD,MKD2002,2002,3.991,40.464,1.61
MKD,MKD2003,2003,4.946,36.461,1.80
MKD,MKD2004,2004,5.684,34.58,1.97
MKD,MKD2005,2005,6.257,36.669,2.29
MKD,MKD2006,2006,6.86,30.586,2.10
MKD,MKD2007,2007,8.337,23.532,1.96
MKD,MKD2008,2008,9.912,20.642,2.05
MKD,MKD2009,2009,9.4,23.729,2.23
MKD,MKD2010,2010,9.415,24.273,2.29
MKD,MKD2011,2011,10.499,27.728,2.91
MKD,MKD2012,2012,9.751,33.662,3.28
MKD,MKD2013,2013,10.824,33.969,3.68
MKD,MKD2014,2014,11.378,38.015,4.33
MKD,MKD2015,2015,10.067,38.077,3.83
MKD,MKD2016,2016,10.686,39.81,4.25
MKD,MKD2017,2017,11.336,39.383,4.46
MKD,MKD2018,2018,12.694,40.425,5.13
MKD,MKD2019,2019,12.609,40.448,5.10
MKD,MKD2020,2020,12.385,50.846,6.30
MKD,MKD2021,2021,13.835,53.411,7.39
MKD,MKD2022,2022,13.593,52.098,7.08
MKD,MKD2023,2023,15.801,51.578,8.15
MKD,MKD2024,2024,17.431,50.417,8.79
MKD,MKD2025,2025,18.448,51.086,9.42
MKD,MKD2026,2026,19.543,50.659,9.90
MKD,MKD2027,2027,20.575,50.344,10.36
MKD,MKD2028,2028,21.693,50.067,10.86
NOR,NOR2000,2000,171.456,28.668,49.15
NOR,NOR2001,2001,174.24,27.233,47.45
NOR,NOR2002,2002,195.915,33.945,66.50
NOR,NOR2003,2003,229.385,43.078,98.81
NOR,NOR2004,2004,265.267,43.829,116.26
NOR,NOR2005,2005,309.979,42.327,131.20
NOR,NOR2006,2006,346.914,52.587,182.43
NOR,NOR2007,2007,402.646,49.515,199.37
NOR,NOR2008,2008,464.915,47.545,221.04
NOR,NOR2009,2009,387.974,42.544,165.06
NOR,NOR2010,2010,431.052,42.952,185.15
NOR,NOR2011,2011,501.361,29.611,148.46
NOR,NOR2012,2012,512.777,30.908,158.49
NOR,NOR2013,2013,526.014,31.427,165.31
NOR,NOR2014,2014,501.737,29.661,148.82
NOR,NOR2015,2015,388.16,34.334,133.27
NOR,NOR2016,2016,370.957,37.907,140.62
NOR,NOR2017,2017,401.745,38.314,153.92
NOR,NOR2018,2018,439.789,39.406,173.30
NOR,NOR2019,2019,408.743,40.556,165.77
NOR,NOR2020,2020,367.633,46.109,169.51
NOR,NOR2021,2021,490.293,42.786,209.78
NOR,NOR2022,2022,579.422,37.121,215.09
NOR,NOR2023,2023,546.768,37.4,204.49
NOR,NOR2024,2024,567.74,36.335,206.29
NOR,NOR2025,2025,571.222,36.219,206.89
NOR,NOR2026,2026,575.767,35.894,206.67
NOR,NOR2027,2027,589.824,35.234,207.82
NOR,NOR2028,2028,605.123,34.463,208.54
OMN,OMN2000,2000,22.259,21.739,4.84
OMN,OMN2001,2001,22.206,22.452,4.99
OMN,OMN2002,2002,23.066,15.882,3.66
OMN,OMN2003,2003,24.734,13.034,3.22
OMN,OMN2004,2004,28.379,14.526,4.12
OMN,OMN2005,2005,35.507,8.388,2.98
OMN,OMN2006,2006,42.578,7.563,3.22
OMN,OMN2007,2007,48.3,4.44,2.14
OMN,OMN2008,2008,69.805,3.199,2.23
OMN,OMN2009,2009,55.454,5.805,3.22
OMN,OMN2010,2010,64.994,5.462,3.55
OMN,OMN2011,2011,77.497,4.442,3.44
OMN,OMN2012,2012,87.409,4.586,4.01
OMN,OMN2013,2013,89.936,4.661,4.19
OMN,OMN2014,2014,92.699,4.039,3.74
OMN,OMN2015,2015,78.711,13.857,10.91
OMN,OMN2016,2016,75.129,29.338,22.04
OMN,OMN2017,2017,80.857,40.106,32.43
OMN,OMN2018,2018,91.505,44.691,40.89
OMN,OMN2019,2019,88.061,52.464,46.20
OMN,OMN2020,2020,75.909,67.902,51.54
OMN,OMN2021,2021,88.192,61.264,54.03
OMN,OMN2022,2022,114.667,40,45.87
OMN,OMN2023,2023,108.282,38.208,41.37
OMN,OMN2024,2024,112.354,33.994,38.19
OMN,OMN2025,2025,114.944,31.915,36.68
OMN,OMN2026,2026,118.305,30.253,35.79
OMN,OMN2027,2027,121.829,29.047,35.39
OMN,OMN2028,2028,125.935,28.002,35.26
PAK,PAK2000,2000,99.421,61.673,61.32
PAK,PAK2001,2001,96.784,65.148,63.05
PAK,PAK2002,2002,98.169,60.531,59.42
PAK,PAK2003,2003,112.507,56.326,63.37
PAK,PAK2004,2004,132.206,50.609,66.91
PAK,PAK2005,2005,145.209,47.878,69.52
PAK,PAK2006,2006,161.871,46.189,74.77
PAK,PAK2007,2007,184.141,43.854,80.75
PAK,PAK2008,2008,202.204,49.114,99.31
PAK,PAK2009,2009,187.074,53.361,99.82
PAK,PAK2010,2010,196.712,55.259,108.70
PAK,PAK2011,2011,230.577,55.065,126.97
PAK,PAK2012,2012,250.094,57.281,143.26
PAK,PAK2013,2013,258.674,58.258,150.70
PAK,PAK2014,2014,271.422,57.817,156.93
PAK,PAK2015,2015,299.93,57.886,173.62
PAK,PAK2016,2016,313.623,60.809,190.71
PAK,PAK2017,2017,339.229,60.856,206.44
PAK,PAK2018,2018,356.163,64.82,230.86
PAK,PAK2019,2019,321.071,77.505,248.85
PAK,PAK2020,2020,300.41,79.559,239.00
PAK,PAK2021,2021,348.481,73.508,256.16
PAK,PAK2022,2022,374.658,76.198,285.48
PAK,PAK2023,2023,340.636,76.569,260.82
PAK,PAK2024,2024,..,72.241,..
PAK,PAK2025,2025,..,70.356,..
PAK,PAK2026,2026,..,68.285,..
PAK,PAK2027,2027,..,66.579,..
PAK,PAK2028,2028,..,64.14,..
PLW,PLW2000,2000,0.15,37.106,0.06
PLW,PLW2001,2001,0.159,34.598,0.06
PLW,PLW2002,2002,0.163,33.887,0.06
PLW,PLW2003,2003,0.155,34.829,0.05
PLW,PLW2004,2004,0.166,34.222,0.06
PLW,PLW2005,2005,0.186,30.465,0.06
PLW,PLW2006,2006,0.191,28.616,0.05
PLW,PLW2007,2007,0.196,33.637,0.07
PLW,PLW2008,2008,0.199,31.991,0.06
PLW,PLW2009,2009,0.184,36.574,0.07
PLW,PLW2010,2010,0.184,34.444,0.06
PLW,PLW2011,2011,0.195,30.559,0.06
PLW,PLW2012,2012,0.215,30.722,0.07
PLW,PLW2013,2013,0.226,27.404,0.06
PLW,PLW2014,2014,0.246,27.517,0.07
PLW,PLW2015,2015,0.283,21.688,0.06
PLW,PLW2016,2016,0.303,23.737,0.07
PLW,PLW2017,2017,0.29,26.903,0.08
PLW,PLW2018,2018,0.289,29.502,0.09
PLW,PLW2019,2019,0.282,30.487,0.09
PLW,PLW2020,2020,0.258,52.364,0.14
PLW,PLW2021,2021,0.233,70.678,0.16
PLW,PLW2022,2022,0.246,68.387,0.17
PLW,PLW2023,2023,0.267,85.387,0.23
PLW,PLW2024,2024,0.322,76.66,0.25
PLW,PLW2025,2025,0.375,62.748,0.24
PLW,PLW2026,2026,0.395,55.513,0.22
PLW,PLW2027,2027,0.41,49.105,0.20
PLW,PLW2028,2028,0.424,43.293,0.18
PAN,PAN2000,2000,12.958,53.854,6.98
PAN,PAN2001,2001,13.166,58.077,7.65
PAN,PAN2002,2002,13.685,57.231,7.83
PAN,PAN2003,2003,14.422,56.732,8.18
PAN,PAN2004,2004,15.811,59.027,9.33
PAN,PAN2005,2005,17.244,59.555,10.27
PAN,PAN2006,2006,19.109,54.943,10.50
PAN,PAN2007,2007,22.072,47.623,10.51
PAN,PAN2008,2008,26.072,40.192,10.48
PAN,PAN2009,2009,28.104,40.148,11.28
PAN,PAN2010,2010,30.513,39.095,11.93
PAN,PAN2011,2011,35.95,36.51,13.13
PAN,PAN2012,2012,41.902,34.764,14.57
PAN,PAN2013,2013,47.261,34.372,16.24
PAN,PAN2014,2014,51.74,35.312,18.27
PAN,PAN2015,2015,56.062,34.743,19.48
PAN,PAN2016,2016,60.017,34.073,20.45
PAN,PAN2017,2017,64.468,33.995,21.92
PAN,PAN2018,2018,67.294,36.008,24.23
PAN,PAN2019,2019,69.722,40.253,28.07
PAN,PAN2020,2020,57.087,61.974,35.38
PAN,PAN2021,2021,67.407,55.583,37.47
